Activity(app or site),"ActivityType(0 - app, 1 - website)",CategoryID,Parent_name,Category_name,Full_name
security.cms.go,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Elegir una aplicaci,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.epicxp.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
E5Shell,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
CapturePerfect,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Windows,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
SanDisk SecureAccess,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.youritportal.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
protect-us.mimecast.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
infosecinstitute.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
ndClickWinTray,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
urldefense.proofpoint.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
bdeunlock.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Realtek WOWL Utility,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.utah.go,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
inetdec.nra.bg,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.ncfunds.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.firstaccept.net,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.e-file.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
IBRestore.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Signal 5.54.0.209-public-windows,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
WWWmonitor,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
pad-n-protect.myshopify.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
NwSapSetup.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.anow.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
op.gg,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Signal 6.0.1.243-public-windows,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.nrs-inc.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Signal 6.1.0.244-public-windows,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure04ea.chase.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.kentucky.go,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.indeed.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.helpscout.net,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
CocCoc,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
?????????.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
ht-hsa03c,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure2.entertimeonline.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.nsandi.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Secure Login Client,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.linkpt.net,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.magnoria.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.worldpay.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.ssanalyzer.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
protection.royallondon.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
AAV01010.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Norton Security,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.myfico.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
4037000.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Windows ??? ???? (Rundll32),1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Endpoint Security Console,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Windscribe GUI,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
cyberpuerta.mx,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
digitalsecurityguide.eset.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
vault.bitwarden.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Windows,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.eify.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
TWW21.EXE,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
securustech.online,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
security.microsoft.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
1Password,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.myonlinebill.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.fssolutions.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
passwordreset.microsoftonline.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Kaspersky Anti-Virus,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
GemsMetal.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
PrimeBackup,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
sonicwall.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
hvsirdpclient.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.gotapco.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.messa.org,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.networkmerchants.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure8.i-doxs.net,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Airflex PRO.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
jphonda.ws01-securityeducation.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.netlinksolution.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.ssa.go,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
exe,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
identity.safetycloud.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.wagepoint.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure05b.chase.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
SynTPEnh.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
wksprt.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.cit.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
RogueKiller,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
app.infosecinstitute.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Informe de problemas de Windows,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
online.safetycloud.co.za,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
help.iij.ad.jp,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.add123.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
myip.ms,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Web Companion,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
checkpoint.riag.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.redtag.ca,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secureauth.recoverydatabase.net,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Exonet.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
axys32.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
security-connect.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.acuityscheduling.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
ExpressVPN,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.ally.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure3.anchorgeneral.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Signal 5.56.0.213-public-windows,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Surfshark,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
QPAY.EXE,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
nti.t1cloud.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
LockApp.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
PhoneLogin.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.macatawabank.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
aaa.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
AeroAdmin,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.urkund.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Delldata64.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
SAFETY DESIGNER,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
us02.protect.eset.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure2.billtrust.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
AIDA64 Extreme,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.srfax.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
cyberu.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
CCC ONE,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
infosecsolutions.agilecrm.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Configuraci,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
centrixsecure.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
UnisonAutoUpd,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
RhinoPro,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
grepWin,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
GoldenNet.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
central.sophos.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
securecs.azsecurity.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.usaepay.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
abra32.exe,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
security-us.mimecast.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
ezserver2017-2.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.logmein.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure4.internet-estatements.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
HP1100SM.EXE,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Razer Synapse,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.delmarva.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.sourcedogg.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure2.medesync.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.ecn.co.za,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
security.firsthorizon.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
id.mail.yahoo.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.billtrust.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.mercbank.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.myvirtualbranch.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.avrs.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
ircsheriff.org,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
cfib-fcei-cybersecurity.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.financepro.net,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Smartwin.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
SecureOWL Enforcer,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Security Desk,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.2-10.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
GlobalProtect,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
login.singpass.gov.sg,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
slui.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Signal 5.55.0.211-public-windows,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
Surfshark,0,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
msrc.microsoft.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.rently.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
nempmain.exe,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
secure.tecnavia.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
ess.barracudanetworks.com,1,81,Utilities & Threats,Anti-Virus,Utilities & Threats - Anti-Virus
auditonline.it,1,5,Business,Accounting,Business - Accounting
accountingresearchmanager.com,1,5,Business,Accounting,Business - Accounting
hctax.net,1,5,Business,Accounting,Business - Accounting
authorize.xero.com,1,5,Business,Accounting,Business - Accounting
Digita Personal. Business and Trust Tax,0,5,Business,Accounting,Business - Accounting
ifrs.org,1,5,Business,Accounting,Business - Accounting
TaxProgram,0,5,Business,Accounting,Business - Accounting
financiteinstituteacademy.onlinetests.app,1,5,Business,Accounting,Business - Accounting
account.ncees.org,1,5,Business,Accounting,Business - Accounting
financite-institute-academy.com,1,5,Business,Accounting,Business - Accounting
exams.apps.accaglobal.com,1,5,Business,Accounting,Business - Accounting
account.bitvavo.com,1,5,Business,Accounting,Business - Accounting
account.hexonet.net,1,5,Business,Accounting,Business - Accounting
taxclarity.pwc.co.uk,1,5,Business,Accounting,Business - Accounting
account.dojo.tech,1,5,Business,Accounting,Business - Accounting
manager.finance.si,1,5,Business,Accounting,Business - Accounting
invoices.sumup.com,1,5,Business,Accounting,Business - Accounting
my.freshbooks.com,1,5,Business,Accounting,Business - Accounting
payables.xero.com,1,5,Business,Accounting,Business - Accounting
business.acc.co.nz,1,5,Business,Accounting,Business - Accounting
TAX21.EXE,1,5,Business,Accounting,Business - Accounting
my.xero.com,1,5,Business,Accounting,Business - Accounting
skills.financiteinstitute.com,1,5,Business,Accounting,Business - Accounting
